ID,取引価格（総額）_log
1057166,7.170000208309749
1057168,7.020374991568842
1057170,7.263428290269961
1057172,7.509462590141138
1057455,7.391372985991349
1057456,7.4512270884741065
1057592,7.216010002072636
1059594,7.16749285095047
1059597,7.095884409180345
1059704,7.311415554735607
1060882,6.953438539112043
1061343,7.178297057159586
1061350,7.130715679317512
1061661,7.087392719733095
1061662,6.903769812357656
1061903,6.773061296452497
1061905,6.861744178504721
1062649,6.946493102904788
1062653,7.123695664300496
1062657,6.9537306793789675
1063270,7.2484180444260815
1063477,6.8789344785700495
1063481,6.8789344785700495
1064940,7.105079615463932
1064997,7.163521715444572
1065204,7.124869275067435
1065205,7.125437191273254
1065267,7.198637313824173
1065613,7.15618198380441
1065614,7.0651363905326505
1065719,6.95828028393366
1066347,6.8326260367186675
1066348,6.957957889541567
1066652,6.245312503996714
1068219,7.281010871702649
1068293,6.592105408794346
1068325,6.979791215097781
1068368,6.480851872830026
1068819,6.916147342586617
1069940,7.054451670253243
1069943,7.168143900140498
1071615,7.30667812907375
1071619,7.234099318432018
1072097,6.904936471179456
1072301,6.954436601813005
1072804,6.268605207139566
1072807,6.261921384603435
1072928,7.418374034846169
1073330,7.212087141982487
1073331,7.210291758047092
1073332,6.909038760789368
1073442,6.705440802722906
1073793,6.5305698599072945
1073800,6.697047929384087
1073901,7.064482412590589
1074152,7.098770844683778
1074153,7.222065899123783
1074158,7.188662000063661
1074600,6.795931430665018
1075038,6.849402013614402
1075489,7.231603871125722
1076006,6.927820344465063
1076008,6.787101728082179
1076403,6.840983804795667
1076407,7.3164658199502055
1076710,6.957889721415648
1076767,6.763991610377056
1077500,6.548325671937612
1077502,7.047810603424852
1077728,7.152499478321102
1077734,7.161544184588311
1077737,7.295458960599605
1077824,7.0393086231302435
1077828,6.902193312983648
1083623,6.4192146084589385
1084353,6.906516465972532
1089968,6.3775714011928155
1092867,6.6236309854027215
1095101,6.882656899627202
1095827,6.981738649810674
1097008,6.2410348527553365
1098761,7.085120765241178
1099104,6.777492329792912
1099110,6.8949848732717465
1099322,7.389299117695623
1099638,6.982520370418733
1099642,6.9286978794658465
1104941,6.733243274778915
1108879,7.245462211724085
1114766,6.669822842379211
1115814,7.0424515922766675
1115816,6.956780021784162
1116495,6.685286026174636
1116497,6.685286026174636
1116734,7.014328374070211
1117093,6.694702357136043
1117204,6.426176000968435
1119626,6.885770734070517
1120168,6.84540453075758
1120581,7.036650606927082
1124915,6.816575344151895
1125213,6.871393334092262
1125348,6.90744375101591
1126119,6.290278608104557
1126120,6.254425830550925
1126293,6.957790937619137
1126394,7.118650264958457
1127058,6.968884998091018
2000856,7.319274322144656
2000905,6.837997479839907
2002908,6.680214142864105
2002910,6.425982842808275
2005171,7.454018700598663
2005172,7.329618963572975
2005173,7.512302103285785
2005903,6.837499457343361
2007338,6.4378838087820425
2007411,7.292077641971719
2007419,7.303587563621616
2009727,6.905929810532715
2009730,6.94275602570961
2010463,6.643926892155333
2010466,6.762811987278064
2010808,7.2146191089316245
2013730,7.176691910969359
2020745,7.299381060023869
3000322,6.818145770623292
3000445,7.428854507661096
3000448,6.713622777647866
3001142,6.588788266145867
3001143,6.52181574550125
3001144,6.475947515864642
3001197,6.667017930154147
3001198,6.950116045232225
3001200,7.040086262280576
3001485,6.461257919610997
3001486,6.767960072956891
3001489,6.900421907434514
3001694,7.363326221112469
3001775,6.561087704016786
3001800,7.350288144534751
3001802,7.222182651090565
3002144,7.5864641396420405
3002147,7.5056596195196885
3002771,7.307809342985131
3002874,7.489776186749786
3002935,7.369194650615332
3003686,6.96310840100825
3003687,7.0511835319556715
3003689,7.237651055042505
3003690,6.857689894983623
3003691,7.257419149521393
3003692,6.893422516126345
3003693,7.444156822866337
3004300,7.3611841863133485
3004301,6.632862967378211
3004862,7.3103877220865
3004863,7.376898042430324
3004959,7.432882685058352
3004999,6.825177267473054
3005000,6.701365941111257
3017242,6.069702749493415
3017244,6.255925580372546
4000002,7.302031064612089
4000225,7.217337954936536
4000454,6.873771005908705
4000488,7.047210819825428
4000515,7.253686613711917
4000543,7.637953406528232
4000547,7.5137992677655
4000548,6.8676337427849345
4000549,7.817371626171795
4000667,6.682127430134628
4000668,7.134543806117854
4000669,7.5173880840879
4000777,7.556165339435492
4000905,7.403209947619125
4000969,6.718633036091028
4000980,6.719983489498114
4000982,7.0622509954099835
4000985,7.0577444798580515
4000986,6.828046232166037
4001007,7.426170069830552
4001048,7.106552773224654
4001272,7.375634478837502
4001273,7.551187812126096
4001343,7.207867127410228
4001345,7.525628748990453
4001349,7.267972168544673
4001351,7.503999047060491
4001490,7.145109658906727
4001491,7.060039249157211
4001555,7.1134848544748825
4001556,7.695752531962217
4001557,7.139306961560834
4001613,6.873536096343025
4001783,6.734721602271739
4001784,6.640213891095599
4001785,7.445692819642646
4001786,7.599104058494983
4001787,6.616486374790192
4001788,7.3758547851683165
4001789,7.13838602895369
4001791,6.639440071090348
4001792,7.385576707435
4001793,6.639440071090348
4001949,7.432601913673994
4001950,7.5760404977701015
4002166,7.187374275982678
4002195,7.115073884326673
4002214,6.628124512701213
4002215,7.106247865598989
4002217,7.314851262807183
4002219,7.184830929762161
4002221,7.205036070232566
4002222,7.041618345871643
4002224,6.397748945370088
4002301,7.2230091765475395
4002302,7.002279817173586
4002336,6.45718424633149
4002370,6.509126012049667
4002388,6.567708521135357
4002394,7.0799333230392145
4002395,7.372014300809276
4002396,7.525183028444475
4002397,7.479142493277101
4002398,7.229165644762347
4002497,6.8546967581306975
4002840,7.142147303450832
4002934,7.417515945940598
4002935,6.689676818678341
4002936,6.651995520149212
4003069,6.7533998921979865
4003117,6.68624558356904
4003263,7.355449759552712
4003557,6.585181255740472
4003558,6.500637996577308
4003598,6.391904543815197
4003675,6.773712095768827
4003676,7.564659777009154
4003677,7.1008826397200355
4003678,7.4906294327998255
4003679,7.422148218521977
4003680,7.288044808449321
4003775,6.680809704523795
4003812,7.218584448097412
4004104,7.331633884914913
4004296,7.341439949267547
4004308,7.6826900184319715
4004309,7.265309444713392
4004356,7.289795543342468
4004368,7.421366998827298
4004378,7.225326295070978
4004381,7.198150413913276
4004415,7.33740784592322
4004450,6.935859374638969
4004451,7.349545296300686
4004527,7.334616865921769
4004541,7.4383297935718575
4004559,7.4770996664811555
4004594,7.479139667834842
4004595,7.502179005960491
4004596,7.624386631205832
4004661,7.08912863711043
4004664,7.314109702443417
4005237,7.11879782639544
4005286,7.0530523902792055
4005291,7.0530523902792055
4005292,6.93472796257129
4005808,7.210208580933722
4006052,7.043066329820261
4006054,7.0955946999964805
4006101,7.494470109665689
4006103,7.702155001060851
4006160,7.454596342356017
4006163,6.531356072753231
4006263,7.1672530513256065
4006391,7.692489456011806
4006439,7.168581012969116
4006442,7.011896647869286
4006470,7.64881251829527
4006993,7.376968300078737
4006995,6.863884331536225
4006997,7.415344033159559
4007103,6.8003380458958524
4007413,7.039058335092609
4008037,6.886565487566816
4008038,7.391634654359538
4008184,7.505841743638724
4008243,7.185549687583691
4008588,7.074860421676207
4008590,7.353054154549146
4008596,7.377939326663417
4008598,7.382403005950998
4008751,7.2597435848008045
4009050,7.090619491403235
4009235,7.158736007235671
4009340,7.513533933830173
4009711,7.059317502441658
4009713,7.266241345302307
4009773,7.4850120205013715
4009774,7.50122394923492
4009775,7.151778963088071
4009777,7.409662777231462
4009779,6.931799035448813
4009781,7.331729551915921
4009923,7.215637964033228
4010696,6.767996652915561
4010714,7.459069146872725
4010829,7.418560346600567
4010887,7.375324689617535
4010912,7.163205521536852
4010916,7.546521357895178
4011224,7.499340284091966
4011250,7.051783526949794
4011251,7.263397138597256
4011298,6.716064010586149
4011446,7.473117530677401
4011621,7.395748543217825
4011716,7.36594488308993
4011868,7.442191907461338
4011871,7.427234646996145
4011872,7.446098822729081
4011877,7.429027307380838
4011881,7.429027307380838
4011883,7.077476727535517
4011884,7.385368112644994
4011886,7.441921103725442
4011887,7.131713719080477
4011895,7.005700155950911
4011897,7.427309673307505
4011898,7.429027307380838
4011900,7.434691153029449
4012242,7.023844535903745
4012337,7.081871503649578
4012398,7.097817352471802
4012445,6.954099877196655
4012504,7.548239444168481
4012506,7.526064528334279
4012508,7.348531591379439
4012510,7.58239712702028
4012522,7.548239444168481
4012525,7.550657123434874
4013180,7.338446476537949
4013334,7.405894457696176
4013339,7.579411577719071
4014229,7.2853930513247365
4014489,6.964630421552822
4014491,7.240659343047307
4014889,7.0654842219926834
4014892,6.596918596644597
4015010,6.279476572327902
4015012,7.50047647813227
4015014,6.30455140068501
4015016,7.026972256612831
4015321,7.273325088504615
4015651,6.938042568016052
4015654,7.144515500361143
4015842,7.381137255600969
4015844,7.297522488378552
4016299,7.193077520835834
4016301,7.428961791958706
4016303,7.362287621966311
4016305,7.237380696165412
4016308,7.283429015498103
4016311,7.274776921826045
4016313,7.33492813599314
4016315,7.185754140621297
4016316,7.256225022814842
4016317,6.369232610672076
4016964,7.43761535744004
4017509,7.6022513155871705
4017962,7.597604940374383
4017970,7.149630435323741
4018660,7.186133801194557
4018662,7.10818203496602
4019347,7.38300355763119
4019524,7.364639658354624
4019577,7.051561536499697
4019756,7.395678824610427
4019919,7.285010328186078
4020321,7.265012449261178
4020323,7.376046463026398
4020326,6.865994167576088
4020330,7.277100860388803
4020336,7.305425645068455
4020339,6.899134642558903
4020342,7.39482265774853
4020345,7.256354704286617
4020348,7.025540828054418
4020351,7.40180066933821
4020354,7.171065177149124
4020655,7.316725928212852
4020884,7.539774046646007
4020887,7.4319835628351
4021066,7.350450775921931
4021431,7.07860797951661
4021432,7.0021903973526
4021436,7.11125143863559
4021438,7.489845705687994
4021440,7.312222965239204
4022148,7.471397247786975
4022194,6.827764509575505
4022198,7.080173609527746
4022360,6.464465629129943
4023192,7.259096744863144
4023275,6.1417291284861815
4023695,6.99685025668567
4023696,6.864520405026912
4023697,6.91088398370483
4023741,7.016319086965694
4023745,6.972704475467484
4023749,7.015509651445765
4023753,6.863350401866875
4023757,7.055111080549336
4023762,6.886181874773596
4023971,7.0303740586127885
4024009,7.0904348135528785
4025191,6.659917078105728
4025193,7.350751846500158
4025195,7.225862806965019
4025197,7.357219313551371
4025199,7.175436984310099
4025491,7.424229137321472
4025559,7.2442322167505555
4025560,7.167628791618178
4027408,7.3564373960248695
4027409,7.299854804782407
4027410,7.341818259102595
4028309,7.0552829694150105
4028312,7.129039034845813
4028478,7.372193652665473
4029189,6.408713480653273
4029973,6.375589325293903
4030657,7.389090767840158
4030660,7.2486190403268385
4030856,7.252743322820662
4030870,7.282382021801772
4030873,7.3838556900142835
4030877,7.126506278689297
4031598,7.091054019010644
4031873,6.761179783517873
4033339,7.06225686418677
4035355,6.916049759851262
4036290,7.27831782277379
4059368,7.1113621266718905
5001055,7.207566750061702
5001058,7.250253676257673
5001867,7.3263707180144015
5001868,7.104462422933726
5001869,6.31517549650961
5002351,7.435347575942917
5002356,6.971299519899531
5002357,6.126468310418495
5002358,7.050627993765013
5003290,6.8847116487039255
5003291,7.152564959497779
5003292,7.292852439087819
5003293,7.0517640678240845
5003295,6.97938672927978
5003296,7.305159078282105
5004600,6.826463323082569
6000661,7.283802118017427
6001638,7.210898845189055
6002280,7.267122816708789
6002582,7.141249238427605
6002981,6.918234634418055
6005751,7.225689011264137
6005753,7.229550909737955
6006314,6.693824298337566
6008125,7.09049558442956
7000668,7.444918382021189
7000968,7.281411227016489
7001278,7.137669468450741
7001936,7.0987315396206006
7001961,6.772797388316926
7001962,7.2617095445293165
7002176,7.107591524282184
7002357,7.521703581221568
7002492,7.414266676766869
7002635,6.2938045076924585
7002694,6.42077360761894
7003213,6.851250401860012
7003214,6.975277387804426
7003237,7.432672406953724
7003238,7.358488504490432
7003239,7.434408500533632
7003704,7.450122596059428
7005203,7.276304911169815
7005204,7.10766025631623
7005380,6.973414807499895
7006263,6.770181455089015
7006267,6.613037675276128
7006339,7.219438360792683
7006931,6.7767140877768
7007202,7.013096334045517
7007754,7.0242090659213625
7007757,7.135971842605642
7008831,7.1128803383851125
7008834,7.179182620521102
7008835,7.193796547928355
7008957,6.927006162886005
7008959,6.714000658565252
7009016,7.339837673169277
7009220,7.560427297837918
7009221,6.3650942890558575
7009222,6.680390438963819
7009855,7.23657116052889
7009947,7.516441588695193
7009948,7.635981631904159
7009969,7.197850851995442
7010494,6.026007019648757
7010638,7.049246227084143
7010658,7.260044548097904
7011018,7.0291553322436515
7011179,6.9449665945025805
7011233,6.927371273869486
7011243,7.009126257365308
7011834,6.933428353991012
7012273,7.074799235157886
7012276,7.074799235157886
7012409,7.2234655921832305
7012445,7.138493308002287
7012615,6.671635507669009
7017177,7.547569308861899
7017178,7.420066526677377
7017180,7.53652940041199
7017191,7.1980002574681
7017192,7.509292704375545
7017194,6.565223843835755
8000023,7.273499232037258
8000163,6.249634869125791
8000461,7.261059410338735
8001090,7.043032989487285
8001399,7.44816226265099
8001411,7.4091252269899135
