クラスタ平均,市区町村名
1.0052356020942408,別府市
1.5515463917525774,三浦郡葉山町
0.711864406779661,君津市
0.672883787661406,大阪市阿倍野区
0.6768759571209801,大阪市西区
0.9166666666666666,大野城市
1.2469879518072289,苫小牧市
0.0,堺市美原区
0.830441640378549,名古屋市中区
0.8362152710316689,新宿区
0.38461538461538464,葛城市
0.7402985074626866,高石市
0.9313725490196079,浜松市西区
0.5145631067961165,神戸市長田区
0.0,新潟市西蒲区
0.59375,八戸市
0.4428822495606327,大阪狭山市
0.2,綴喜郡井手町
1.0287917737789203,芦屋市
0.9479949874686717,北九州市小倉北区
0.9420335761799177,福岡市東区
0.9736649597659107,名古屋市緑区
1.1813471502590673,岡崎市
0.2857142857142857,綾瀬市
1.0,淡路市
0.47949291573452646,さいたま市北区
1.4883720930232558,弥富市
0.4,粕屋郡粕屋町
0.8505821474773609,大阪市浪速区
1.027413587604291,名古屋市瑞穂区
0.3079136690647482,小田原市
0.3119533527696793,八潮市
0.36670293797606096,大阪市平野区
0.9771812080536912,稲城市
0.7582236842105263,市原市
0.6238532110091743,長岡京市
0.684322033898305,山形市
0.12698412698412698,泉南郡岬町
0.9135,大阪市都島区
0.42015209125475284,さいたま市緑区
0.40540540540540543,大崎市
1.0317460317460319,日立市
0.4955223880597015,福生市
0.5874125874125874,越谷市
1.1278625954198473,久喜市
0.49382716049382713,武蔵村山市
0.6422829581993569,大阪市住之江区
0.8649789029535865,熊本市西区
1.358695652173913,岩倉市
0.0,刈田郡蔵王町
0.685025817555938,神戸市灘区
0.9962216624685138,池田市
0.9740484429065744,四日市市
0.43478260869565216,泉北郡忠岡町
0.6508620689655172,姫路市
0.6792452830188679,阪南市
0.5408786732615654,市川市
1.0,柳川市
0.45454545454545453,大阪市東成区
0.8924731182795699,浜松市南区
0.9178082191780822,鳥取市
0.9177777777777778,堺市東区
0.40512820512820513,大和高田市
0.24,石巻市
1.0541666666666667,宇部市
0.8445378151260504,神戸市中央区
0.4822848879248012,座間市
0.6272493573264781,高崎市
0.1111111111111111,南埼玉郡宮代町
0.22764227642276422,羽村市
0.9739625711960944,長崎市
0.618421052631579,新潟市西区
0.2860310421286031,松原市
0.5526729559748428,堺市北区
0.8941176470588236,防府市
1.6140350877192982,蓮田市
0.5998074454428755,川崎市宮前区
0.6004175365344467,横浜市港南区
0.8537906137184116,福岡市城南区
1.6395348837209303,つくば市
0.6346938775510204,さいたま市中央区
1.0935412026726057,札幌市白石区
0.42420937840785167,狭山市
0.90625,知多郡東浦町
0.6763527054108216,横須賀市
0.6088346079214702,板橋区
1.0068027210884354,愛知郡東郷町
1.0909090909090908,多治見市
1.625,薩摩川内市
0.5347826086956522,向日市
0.611900294827124,横浜市南区
0.6646655231560892,京都市中京区
0.6,一関市
0.0,田川郡糸田町
0.3340987370838117,京都市山科区
0.5390070921985816,広島市安芸区
0.9805825242718447,焼津市
0.8467432950191571,大和郡山市
0.686046511627907,川崎市中原区
1.0,尾道市
1.4,知多郡武豊町
0.5085078534031413,尼崎市
0.2976878612716763,さいたま市西区
1.4868035190615836,白井市
0.5714285714285714,北葛城郡王寺町
0.3368421052631579,柏原市
0.7903614457831325,静岡市清水区
0.8391608391608392,清須市
0.4210028382213813,大阪市城東区
0.0,行橋市
0.5,海部郡大治町
0.8860759493670886,豊明市
0.7330827067669173,さいたま市岩槻区
1.2,太宰府市
0.7368421052631579,北葛城郡河合町
0.8384413984290775,渋谷区
2.0,粕屋郡新宮町
0.9436619718309859,延岡市
0.6,桐生市
0.35,入間郡毛呂山町
0.9307692307692308,福井市
0.75,羽生市
0.6666666666666666,安芸郡府中町
0.6666666666666666,粕屋郡篠栗町
0.46153846153846156,多賀城市
1.2134831460674158,唐津市
0.799475753604194,福山市
0.5557717250324254,神戸市兵庫区
0.6114285714285714,横浜市神奈川区
1.21939736346516,鎌倉市
0.626357056694813,荒川区
0.9731958762886598,名古屋市北区
0.288135593220339,幸手市
1.0188679245283019,藤枝市
0.25,洲本市
0.4,岡山市東区
0.5128205128205128,三重郡川越町
0.45594262295081966,新座市
0.63732129420617,宇都宮市
1.3333333333333333,関市
1.25,富津市
0.8152610441767069,名古屋市中川区
0.9235537190082644,北九州市門司区
0.2857142857142857,佐野市
0.547019053472649,仙台市宮城野区
0.42452830188679247,大阪市西淀川区
0.8620689655172413,土岐市
0.851129363449692,横浜市栄区
0.3217821782178218,藤井寺市
0.7535211267605634,牛久市
1.1148086522462561,下関市
0.5880387570998997,藤沢市
0.5121951219512195,木更津市
0.3742478941034898,和光市
0.6417322834645669,飯能市
0.9409905163329821,一宮市
0.8700839593460009,枚方市
1.0,西多摩郡瑞穂町
0.7414131501472031,京都市下京区
0.872,上田市
0.8111111111111111,交野市
0.7501169864295741,中央区
0.661037394451146,三郷市
0.9410652379451623,千代田区
0.443908851884312,葛飾区
0.35066006600660066,青梅市
0.5460122699386503,会津若松市
1.2030338389731623,岐阜市
0.2222222222222222,花巻市
0.48974189278623426,京都市右京区
0.47837726523887975,江戸川区
1.144367816091954,札幌市西区
0.496,大東市
1.1246537396121883,稲沢市
0.9356966199505359,名古屋市天白区
1.046875,北九州市八幡東区
0.7478260869565218,広島市安佐北区
1.0952380952380953,うるま市
1.0285714285714285,津山市
0.7333333333333333,八代市
1.7083333333333333,愛西市
0.9473351590478197,西宮市
0.8446671438797423,岡山市北区
0.5247592847317745,平塚市
0.6071428571428571,米子市
0.5507853403141362,相模原市緑区
0.6771300448430493,広島市中区
0.7349857006673022,川崎市川崎区
0.6464088397790055,新居浜市
0.4,奥州市
0.9204545454545454,佐久市
0.7578976796197932,横浜市西区
0.8701298701298701,逗子市
0.6219178082191781,鴻巣市
0.6403467297084319,墨田区
0.0,宮城郡七ヶ浜町
0.47509578544061304,東村山市
0.5763688760806917,清瀬市
1.6,北葛城郡広陵町
1.1685393258426966,犬山市
1.5,丹羽郡扶桑町
0.7854984894259819,岡山市中区
0.7350253807106599,川崎市幸区
0.0,名取市
0.4,城陽市
1.3496027241770716,三田市
0.4,小郡市
0.7980484920165583,横浜市戸塚区
0.7009966777408638,廿日市市
0.25,深谷市
2.0,粕屋郡宇美町
1.0,美濃加茂市
0.89171974522293,北九州市戸畑区
0.9024976873265494,港区
0.8510116492949111,高松市
0.6282608695652174,富士見市
0.4698501872659176,川口市
0.33895446880269814,取手市
0.3877005347593583,三島郡島本町
0.0,安芸郡坂町
0.9545454545454546,豊川市
0.8333333333333334,長浜市
0.9502487562189055,北九州市小倉南区
1.6666666666666667,額田郡幸田町
1.131578947368421,知立市
1.0742574257425743,山口市
0.6470588235294118,生駒郡斑鳩町
0.728965298684836,大田区
0.586764705882353,寝屋川市
0.36507936507936506,加須市
1.032825322391559,春日井市
0.7368421052631579,生駒郡三郷町
0.599680170575693,神戸市須磨区
1.0127640845070423,札幌市北区
0.7430493273542601,新潟市中央区
0.8410596026490066,三浦市
0.6386986301369864,横浜市保土ケ谷区
0.726027397260274,白山市
0.9332129963898917,名古屋市西区
0.4307692307692308,鶴ケ島市
0.8169734151329243,茨木市
0.8198198198198198,大牟田市
0.5934291581108829,立川市
0.47295864262990456,郡山市
0.8252551020408163,名古屋市中村区
1.6666666666666667,栃木市
0.420844327176781,大阪市旭区
0.7719298245614035,羽曳野市
0.49401913875598086,大阪市住吉区
1.1092814371257484,名古屋市昭和区
0.9126853377265239,名古屋市熱田区
1.0,榛原郡川根本町
0.5418454935622318,日野市
0.4084084084084084,守口市
1.0739299610894941,佐賀市
0.41424272818455365,京都市南区
0.85108153078203,武蔵野市
0.6090225563909775,吉川市
0.8689407540394973,柏市
0.7096774193548387,糸島市
0.9435336976320583,長野市
0.6606334841628959,大阪市東淀川区
0.7158469945355191,志木市
1.0099909173478656,札幌市南区
0.7822878228782287,松江市
0.436241610738255,堺市中区
0.5,古賀市
0.6296296296296297,鶴岡市
0.0,三重郡朝日町
0.6503449436311627,江東区
0.0,日高市
0.13793103448275862,酒田市
1.2727272727272727,桑名市
1.1741048701849652,札幌市中央区
1.4523809523809523,川辺郡猪名川町
0.0,塩竈市
0.981042654028436,函館市
0.8414985590778098,川崎市麻生区
1.27735368956743,日進市
0.5637393767705382,北本市
0.9041095890410958,足柄上郡開成町
1.3725490196078431,高浜市
0.7419354838709677,四條畷市
1.3672727272727272,江別市
1.4240338803599788,神戸市西区
0.7509829619921363,生駒市
0.8278990643606464,神戸市東灘区
1.2727272727272727,粕屋郡志免町
1.1676136363636365,半田市
1.0666666666666667,西春日井郡豊山町
0.45901639344262296,彦根市
0.3333333333333333,天理市
0.6666666666666666,遠賀郡芦屋町
1.0407079646017698,佐倉市
0.4816247582205029,入間市
0.7477477477477478,横浜市瀬谷区
1.2554904831625182,札幌市東区
0.7086330935251799,ふじみ野市
0.6019021739130435,岸和田市
0.654364089775561,横浜市旭区
0.6019945602901179,船橋市
1.0666666666666667,飯田市
0.8114319387153801,福岡市博多区
1.5384615384615385,豊能郡豊能町
1.36,帯広市
0.3203125,太田市
0.9923076923076923,釧路市
0.5908199293840722,千葉市美浜区
0.8064516129032258,ひたちなか市
0.3516699410609037,八尾市
1.0,可児市
1.0,鹿沼市
0.8700120918984281,高槻市
0.6760961810466761,堺市西区
0.41025641025641024,桜井市
0.0,南丹市
1.1928166351606806,豊橋市
0.35619886721208305,草加市
0.796812749003984,広島市南区
0.6992316136114161,大阪市天王寺区
0.39215686274509803,袖ケ浦市
1.0418326693227091,成田市
0.897196261682243,東松山市
0.9387755102040817,都城市
0.08333333333333333,宇陀市
0.8415233415233415,松山市
1.1227436823104693,東海市
0.47058823529411764,上尾市
1.3454545454545455,熊本市南区
0.28604651162790695,門真市
0.5828166519043402,仙台市若林区
0.9174560216508796,福岡市中央区
0.7674943566591422,広島市安佐南区
0.7246376811594203,熊本市北区
0.6575091575091575,和泉市
0.7892976588628763,文京区
0.6406737367436057,西東京市
0.4515366430260047,相模原市南区
0.7567567567567568,掛川市
0.44814814814814813,京都市伏見区
0.8058823529411765,高岡市
0.7648725212464589,富士市
0.8377937336814621,福岡市南区
1.5,岩沼市
1.2148148148148148,松阪市
0.8493150684931506,京都市東山区
0.0,筑後市
1.8095238095238095,相楽郡精華町
1.31496062992126,長久手市
0.31432748538011696,大阪市東住吉区
